Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Udemy WW,1036389164,pending,3/8/2024 23:25,15.83,1.27,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036389154,pending,3/8/2024 17:28,19.99,1.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235630,pending,3/8/2024 6:55,178,12,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235594,pending,3/8/2024 6:54,60,4.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235579,pending,3/8/2024 6:54,1548,110,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235492,pending,3/8/2024 6:52,182.5,13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235483,declined,3/8/2024 6:52,1.5,0.11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235466,approved,3/8/2024 6:52,20.4,1.56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235357,pending,3/8/2024 6:50,672,47,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235214,approved,3/8/2024 6:47,1025,47.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235176,declined,3/8/2024 6:47,10.46,0.73,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035235065,pending,3/8/2024 6:45,10,0.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234895,pending,3/8/2024 6:42,210,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234882,pending,3/8/2024 6:42,92.53,6.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234829,pending,3/8/2024 6:41,1288,90,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234827,approved,3/8/2024 6:40,270.65,12.48,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234795,approved,3/8/2024 6:40,845,32.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234790,pending,3/8/2024 6:40,90,6.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234757,pending,3/8/2024 6:40,60,4.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234676,pending,3/8/2024 6:39,15,1.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234658,approved,3/8/2024 6:38,78,3.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234522,pending,3/8/2024 6:36,1000,70,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234447,declined,3/8/2024 6:35,1.8,0.13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234338,declined,3/8/2024 6:33,1.6,0.11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1035234172,pending,3/8/2024 6:31,747.52,52,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036441818,pending,3/8/2024 4:22,6.06,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036378672,pending,3/8/2024 4:22,5.05,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036378671,pending,3/8/2024 4:22,6.06,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036378673,pending,3/8/2024 3:21,32.46,2.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081385,pending,3/7/2024 22:21,5.04,0.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081393,pending,3/7/2024 21:22,16.54,1.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081253,pending,3/7/2024 20:30,24.99,2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081226,pending,3/7/2024 20:30,14.99,1.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081517,pending,3/7/2024 20:27,22.58,1.8,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081331,pending,3/7/2024 17:27,8.26,0.66,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1035093823,pending,3/7/2024 14:59,21.99,3.92,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1034955702,pending,3/7/2024 7:32,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1034956208,approved,3/7/2024 7:26,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947659,pending,3/7/2024 6:55,100,7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947639,declined,3/7/2024 6:54,50,3.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947339,pending,3/7/2024 6:50,510,36,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947317,pending,3/7/2024 6:50,2925,200,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947207,pending,3/7/2024 6:48,101,7.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947115,approved,3/7/2024 6:47,750,34.61,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947108,pending,3/7/2024 6:47,198,14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034947094,pending,3/7/2024 6:46,50,3.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946991,pending,3/7/2024 6:45,1229.5,86,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946926,pending,3/7/2024 6:44,151.5,11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946892,pending,3/7/2024 6:44,5,0.35,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946811,pending,3/7/2024 6:42,84.8,5.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946777,pending,3/7/2024 6:42,86,6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946774,pending,3/7/2024 6:42,45.41,3.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946596,approved,3/7/2024 6:39,352,13.53,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946595,pending,3/7/2024 6:39,580,41,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946463,pending,3/7/2024 6:38,57,4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946163,pending,3/7/2024 6:35,50,3.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946157,approved,3/7/2024 6:35,900,41.53,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034946031,approved,3/7/2024 6:33,50,2.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034945944,approved,3/7/2024 6:32,1,0.04,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034945938,approved,3/7/2024 6:32,200,9.23,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081477,pending,3/7/2024 5:30,17.31,1.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081460,pending,3/7/2024 5:30,17.31,1.39,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081568,pending,3/7/2024 5:21,22.99,1.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1036081370,pending,3/7/2024 4:29,10.6,0.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804179,pending,3/7/2024 0:22,5.02,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804464,pending,3/6/2024 23:24,32.56,2.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804368,pending,3/6/2024 22:28,15.81,1.27,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804140,pending,3/6/2024 21:30,4.1,0.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804443,pending,3/6/2024 11:33,22.99,1.84,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034626501,pending,3/6/2024 6:42,110,7.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034626366,pending,3/6/2024 6:41,299,21,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034626284,approved,3/6/2024 6:40,160,6.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034626281,declined,3/6/2024 6:40,20,1.4,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034625597,pending,3/6/2024 6:33,280,20,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034625531,pending,3/6/2024 6:32,16,1.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804240,pending,3/6/2024 6:28,3.15,0.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035804217,pending,3/6/2024 6:28,3.15,0.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Ancestry US CA UK AU DE,1034751570,pending,3/6/2024 4:58,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584521,pending,3/6/2024 2:22,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584631,pending,3/5/2024 21:55,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Vevor Many GEOs,1034514195,declined,3/5/2024 19:50,80.37,4.02,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584712,pending,3/5/2024 14:28,6.04,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584702,pending,3/5/2024 14:28,6.04,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584830,pending,3/5/2024 13:24,12.99,1.04,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584827,pending,3/5/2024 13:24,12.99,1.04,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584593,pending,3/5/2024 12:32,5.03,0.4,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035584475,pending,3/5/2024 12:29,14.1,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034315624,pending,3/5/2024 6:37,1025.54,72,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034315494,approved,3/5/2024 6:35,230,8.84,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034315484,declined,3/5/2024 6:35,28,2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034315403,approved,3/5/2024 6:34,45,2.07,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035576387,pending,3/5/2024 3:49,10.27,0.82,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1034217867,pending,3/4/2024 18:54,31999,70,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114994,approved,3/4/2024 10:02,489.6,22.59,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114968,approved,3/4/2024 10:02,114,5.26,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114951,approved,3/4/2024 10:02,57,2.63,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114827,declined,3/4/2024 10:01,22,1.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114502,pending,3/4/2024 9:59,58,4.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114493,pending,3/4/2024 9:59,160,11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034114185,declined,3/4/2024 9:56,50,3.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113882,declined,3/4/2024 9:55,300,21,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113872,declined,3/4/2024 9:55,6,0.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113685,pending,3/4/2024 9:53,300,21,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113578,pending,3/4/2024 9:52,824,60,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113496,pending,3/4/2024 9:52,97.5,6.8,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113208,approved,3/4/2024 9:51,290,13.38,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113042,pending,3/4/2024 9:49,56,3.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112886,approved,3/4/2024 9:48,35,1.34,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112605,declined,3/4/2024 9:47,33,2.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112582,declined,3/4/2024 9:46,455,32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112463,approved,3/4/2024 9:45,183.2,8.45,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112331,pending,3/4/2024 9:44,136,9.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034111787,declined,3/4/2024 9:41,211.5,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034028538,approved,3/4/2024 7:08,1068,49.29,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034028323,pending,3/4/2024 7:07,380,27,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027756,approved,3/4/2024 7:02,115,4.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027642,declined,3/4/2024 7:01,4,0.28,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027591,declined,3/4/2024 7:00,96,6.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034113042,pending,3/4/2024 9:49,56,3.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112886,approved,3/4/2024 9:48,35,1.34,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112605,declined,3/4/2024 9:47,33,2.3,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112582,declined,3/4/2024 9:46,455,32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112463,approved,3/4/2024 9:45,183.2,8.45,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034112331,pending,3/4/2024 9:44,136,9.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034111787,declined,3/4/2024 9:41,211.5,15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034028538,approved,3/4/2024 7:08,1068,49.29,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034028323,pending,3/4/2024 7:07,380,27,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027756,approved,3/4/2024 7:02,115,4.42,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027642,declined,3/4/2024 7:01,4,0.28,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027591,declined,3/4/2024 7:00,96,6.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027430,declined,3/4/2024 6:59,55,3.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027262,declined,3/4/2024 6:57,276,19,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034027035,declined,3/4/2024 6:56,44,3.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026866,approved,3/4/2024 6:54,200,9.23,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026784,approved,3/4/2024 6:53,16.98,0.64,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026777,approved,3/4/2024 6:53,110,5.07,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026647,pending,3/4/2024 6:51,1192,83,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026626,approved,3/4/2024 6:51,90,4.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026441,declined,3/4/2024 6:49,110,7.7,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026416,approved,3/4/2024 6:48,4,0.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1034030533,approved,3/4/2024 6:48,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026327,pending,3/4/2024 6:47,2565.5,180,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026284,declined,3/4/2024 6:46,29,2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026206,approved,3/4/2024 6:45,285,13.15,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026186,pending,3/4/2024 6:45,60,4.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026076,declined,3/4/2024 6:44,30,2.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034026036,declined,3/4/2024 6:43,180,13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025962,approved,3/4/2024 6:42,120,5.53,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025905,pending,3/4/2024 6:41,321.5,23,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025892,pending,3/4/2024 6:41,800,56,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025880,pending,3/4/2024 6:41,245,17,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025828,pending,3/4/2024 6:40,280,20,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025675,approved,3/4/2024 6:39,0.01,0,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025655,pending,3/4/2024 6:39,165,12,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025601,pending,3/4/2024 6:38,1465.8,100,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025600,pending,3/4/2024 6:38,700,49,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025515,pending,3/4/2024 6:37,450,32,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025432,approved,3/4/2024 6:37,31.66,1.45,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025428,pending,3/4/2024 6:37,30,2.1,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025414,pending,3/4/2024 6:36,1347.5,94,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025388,pending,3/4/2024 6:36,240,17,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034025387,pending,3/4/2024 6:36,175,12,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024953,pending,3/4/2024 6:32,70,4.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024861,approved,3/4/2024 6:31,25,0.96,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024847,approved,3/4/2024 6:31,74.7,3.44,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024750,approved,3/4/2024 6:30,20,0.76,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024447,approved,3/4/2024 6:29,127.5,4.9,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024193,pending,3/4/2024 6:28,365,26,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034024020,declined,3/4/2024 6:26,2,0.14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034023974,approved,3/4/2024 6:26,163.61,6.29,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034023820,pending,3/4/2024 6:24,400,28,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1034023818,approved,3/4/2024 6:24,10.05,0.38,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035076457,pending,3/3/2024 23:29,3.19,0.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035076450,pending,3/3/2024 23:29,3.19,0.25,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1035076493,pending,3/3/2024 21:27,4.46,0.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1033918496,approved,3/3/2024 19:52,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1033918495,approved,3/3/2024 19:52,0,0,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034785048,pending,3/3/2024 0:28,6.03,0.48,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034785064,pending,3/2/2024 23:22,13.91,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1033696249,approved,3/2/2024 22:05,0,0,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Norton [CPS] WW,1033692925,declined,3/2/2024 20:46,31.34,52.5,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034785103,pending,3/2/2024 15:31,12.77,1.02,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034785015,pending,3/2/2024 15:28,18.97,1.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1033471384,declined,3/2/2024 1:20,16.5,1.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034446742,pending,3/1/2024 23:31,8.02,0.64,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034446763,pending,3/1/2024 19:22,16.2,1.29,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033394558,pending,3/1/2024 16:24,134,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033394524,pending,3/1/2024 16:24,134,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033394502,pending,3/1/2024 16:24,134,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033394522,pending,3/1/2024 16:15,473,13.3,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033415415,pending,3/1/2024 16:10,237,8.4,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033394240,pending,3/1/2024 15:44,293,8.4,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033393761,pending,3/1/2024 15:40,126,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033393736,pending,3/1/2024 15:40,126,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033393712,pending,3/1/2024 15:40,126,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Flipkart [CPS] IN,1033393696,pending,3/1/2024 15:40,126,3.5,INR,gmg,Xocoupon,Admitad,contact@xocoupon.com
Alamy WW,1033377072,pending,3/1/2024 15:31,16.99,1.96,EUR,avb,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034446800,pending,3/1/2024 10:22,21.31,1.71,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034475247,pending,3/1/2024 4:23,18.98,1.52,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150841,pending,3/1/2024 2:29,8.03,0.64,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150755,pending,3/1/2024 0:28,24.66,1.97,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150739,pending,3/1/2024 0:24,18.22,1.46,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150958,pending,2/29/2024 23:23,19.99,1.6,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034151022,pending,2/29/2024 19:30,11.09,0.88,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150870,pending,2/29/2024 18:29,29.1,2.32,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150987,pending,2/29/2024 17:28,4.48,0.36,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150861,pending,2/29/2024 17:23,14.08,1.12,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150982,pending,2/29/2024 16:29,10.11,0.81,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150972,pending,2/29/2024 16:29,9.96,0.8,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150922,pending,2/29/2024 16:29,9.96,0.8,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150903,pending,2/29/2024 16:29,11.95,0.96,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150836,pending,2/29/2024 16:23,5.45,0.44,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1033126392,declined,2/29/2024 15:54,204.8,14,USD,,Xocoupon,Admitad,contact@xocoupon.com
Udemy WW,1034150772,pending,2/29/2024 10:22,14.99,1.2,USD,tabm,Xocoupon,Admitad,contact@xocoupon.com
Pdffiller Many Geos,1032925224,approved,2/29/2024 8:15,0,0,USD,tab,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032916674,pending,2/29/2024 6:51,86,6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032916618,declined,2/29/2024 6:50,1,0.07,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032916448,declined,2/29/2024 6:46,290,20,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032916235,pending,2/29/2024 6:42,570,40,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032916115,pending,2/29/2024 6:41,150,11,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032916096,pending,2/29/2024 6:40,185,13,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032915928,pending,2/29/2024 6:37,2986,210,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032915481,pending,2/29/2024 6:34,1128,79,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032915465,approved,2/29/2024 6:34,460,21.23,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032915415,pending,2/29/2024 6:33,80.22,5.6,USD,,Xocoupon,Admitad,contact@xocoupon.com
Alibaba WW,1032915173,declined,2/29/2024 6:33,60,4.2,USD,,Xocoupon,Admitad,contact@xocoupon.com
