Inventory,Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Partner,Email_Id
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1934688,APPROVED,2024-01-05,118.03,0.57,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1784763,APPROVED,2024-01-05,38.91,0.28,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1978567,APPROVED,2024-01-05,135.67,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1847282,APPROVED,2024-01-05,67.88,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5847.1983899,REVERSED,2024-01-05,48.75,1.46,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1744746,APPROVED,2024-01-05,65.87,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5847.171441,REVERSED,2024-01-04,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1964791,APPROVED,2024-01-05,33.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1772148,APPROVED,2024-01-05,38.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1700497,REVERSED,2024-01-05,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1711265,REVERSED,2024-01-05,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1921015,APPROVED,2024-01-05,59.53,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1773112,REVERSED,2024-01-05,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1702428,APPROVED,2024-01-05,153.46,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1950694,APPROVED,2024-01-05,23.21,0.7,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1781420,APPROVED,2024-01-05,237.7,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1699351,APPROVED,2024-01-05,29.12,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1757488,APPROVED,2024-01-05,48.17,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1821609,APPROVED,2024-01-05,89.0,2.67,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5847.1923600,APPROVED,2024-01-05,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1794889,APPROVED,2024-01-05,10.0,0.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1694791,APPROVED,2024-01-05,378.0,3.78,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1871457,REVERSED,2024-01-05,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1866413,APPROVED,2024-01-05,70.85,0.1,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1833798,APPROVED,2024-01-05,48.55,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1859115,REVERSED,2024-01-05,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1698759,APPROVED,2024-01-05,33.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1822340,APPROVED,2024-01-05,3.29,0.03,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1855099,APPROVED,2024-01-05,35.64,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1702385,APPROVED,2024-01-05,68.57,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1708150,APPROVED,2024-01-05,45.68,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1972931,APPROVED,2024-01-05,2.78,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1792263,APPROVED,2024-01-05,98.02,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1957588,APPROVED,2024-01-05,97.62,0.47,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1727436,APPROVED,2024-01-05,174.52,0.31,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5847.1750242,APPROVED,2024-01-05,392.93,0.86,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1866279,APPROVED,2024-01-05,11.19,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Name.com,13165.5847.1201191,APPROVED,2024-01-04,16.98,2.4,USD,fs,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1771298,APPROVED,2024-01-05,7.48,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1930315,APPROVED,2024-01-05,48.01,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5847.1986818,APPROVED,2024-01-05,24.73,0.74,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5847.2042031,APPROVED,2024-01-07,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1847983,APPROVED,2024-01-05,99.0,0.99,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5847.1946858,APPROVED,2024-01-05,43.93,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5848.22113,APPROVED,2024-01-05,80.73,32.29,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1609779,APPROVED,2024-01-06,83.12,2.11,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5848.1883455,APPROVED,2024-01-06,39.84,1.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1869859,APPROVED,2024-01-06,60.44,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1809257,APPROVED,2024-01-06,85.52,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1849430,APPROVED,2024-01-06,59.32,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1866093,APPROVED,2024-01-06,5.48,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1830816,APPROVED,2024-01-06,44.65,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1630729,APPROVED,2024-01-06,152.23,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1762483,APPROVED,2024-01-06,259.96,7.8,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1721921,APPROVED,2024-01-06,94.66,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1841285,APPROVED,2024-01-06,35.24,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1681289,APPROVED,2024-01-06,144.0,4.32,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1878336,APPROVED,2024-01-06,57.42,0.09,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1717834,APPROVED,2024-01-06,70.78,0.69,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Envato Placeit,10168.5848.600219,APPROVED,2024-01-05,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1830979,APPROVED,2024-01-06,87.98,2.64,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1715866,APPROVED,2024-01-06,109.84,0.4,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5848.1966014,APPROVED,2024-01-08,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1721080,APPROVED,2024-01-06,63.12,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1714102,APPROVED,2024-01-06,49.82,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1604279,APPROVED,2024-01-06,39.69,0.12,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1661730,APPROVED,2024-01-06,54.64,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5848.1885559,APPROVED,2024-01-06,28.17,1.97,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1738507,APPROVED,2024-01-06,55.67,1.67,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1725093,REVERSED,2024-01-06,44.28,1.33,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1722096,APPROVED,2024-01-06,103.2,3.1,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1865247,APPROVED,2024-01-06,22.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1739062,APPROVED,2024-01-06,108.45,1.54,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1711586,APPROVED,2024-01-06,266.71,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1770623,APPROVED,2024-01-06,20.0,0.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1764500,APPROVED,2024-01-06,75.69,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1846913,APPROVED,2024-01-06,304.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5848.818569,REVERSED,2024-01-05,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1619619,APPROVED,2024-01-06,188.26,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1658859,APPROVED,2024-01-06,35.79,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1701209,REVERSED,2024-01-06,308.5,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1625606,APPROVED,2024-01-06,24.95,0.75,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5848.1011749,APPROVED,2024-01-05,80.73,32.29,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1849573,APPROVED,2024-01-06,31.99,0.96,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1847594,APPROVED,2024-01-06,34.98,1.05,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1668663,REVERSED,2024-01-06,7.77,0.23,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1655270,APPROVED,2024-01-06,58.76,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1728559,APPROVED,2024-01-06,659.98,6.6,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1866296,APPROVED,2024-01-06,70.21,0.65,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1684766,APPROVED,2024-01-06,75.23,0.4,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5848.1618115,APPROVED,2024-01-06,113.97,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5848.1645254,APPROVED,2024-01-06,31.98,0.96,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1861315,APPROVED,2024-01-07,9.8,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1802991,APPROVED,2024-01-07,152.6,0.1,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5849.82921,APPROVED,2024-01-06,88.44,35.38,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1794262,APPROVED,2024-01-07,104.19,0.96,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5849.1947641,APPROVED,2024-01-07,19.63,0.79,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1894931,APPROVED,2024-01-07,69.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5849.1866527,APPROVED,2024-01-07,60.57,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1918156,APPROVED,2024-01-07,89.72,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5849.557810,APPROVED,2024-01-06,13.03,5.21,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1847089,REVERSED,2024-01-07,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1744807,REVERSED,2024-01-07,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1818535,APPROVED,2024-01-07,17.15,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1780396,REVERSED,2024-01-07,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1837170,REVERSED,2024-01-07,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1922905,REVERSED,2024-01-07,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1847570,APPROVED,2024-01-07,98.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1804562,APPROVED,2024-01-07,35.58,0.09,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1674421,APPROVED,2024-01-07,145.0,1.45,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1755541,APPROVED,2024-01-07,35.05,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1893122,APPROVED,2024-01-07,7.9,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1749402,APPROVED,2024-01-07,37.3,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5849.1788093,APPROVED,2024-01-07,62.17,0.72,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1785451,APPROVED,2024-01-07,38.57,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1703969,APPROVED,2024-01-07,14.11,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5849.1709123,APPROVED,2024-01-07,88.4,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1916449,APPROVED,2024-01-07,12.98,0.39,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1815193,APPROVED,2024-01-07,186.75,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5849.1792561,APPROVED,2024-01-07,96.35,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1863919,APPROVED,2024-01-07,49.95,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1800312,APPROVED,2024-01-07,36.1,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1901319,APPROVED,2024-01-07,108.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1825058,APPROVED,2024-01-07,9.89,0.1,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5849.1950627,REVERSED,2024-01-07,53.05,3.71,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1799487,APPROVED,2024-01-07,27.71,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1700124,APPROVED,2024-01-07,14.82,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5849.1431224,REVERSED,2024-01-06,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5849.1698619,APPROVED,2024-01-07,27.12,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5850.1719067,APPROVED,2024-01-08,4.44,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1926357,APPROVED,2024-01-08,74.29,0.48,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5850.1932179,APPROVED,2024-01-08,222.61,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5850.1845083,APPROVED,2024-01-08,150.0,1.01,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1935150,APPROVED,2024-01-08,41.92,1.26,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5850.1940369,APPROVED,2024-01-08,4.88,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1844404,APPROVED,2024-01-08,176.0,1.76,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1951777,APPROVED,2024-01-08,88.35,0.74,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5850.1989021,APPROVED,2024-01-08,160.33,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1715754,APPROVED,2024-01-08,63.75,0.06,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1877390,APPROVED,2024-01-08,54.74,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1975638,APPROVED,2024-01-08,108.37,0.7,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5850.1722871,APPROVED,2024-01-08,27.37,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5850.1887143,APPROVED,2024-01-08,129.99,3.9,USD,gmg,Impact,agoyal@flipshope.com
